id,age,year,female,married,educ,empl,income,rent,equity,finassets,liqassets,houses,business,vehicles,assets,mortages,debt,networth,owner,weight
5076,66,2019,0,0,1,3,5193.1,1391.046358,0,1275.1,1275.1,0,0,5911.94702,7187.1,0,139.1,7048,0,38453.36
5077,68,2019,1,0,2,3,8733.8,463.6821192,0,0,0,0,0,0,0,0,0,0,0,24232.57
5078,70,2019,0,1,4,2,277358.2,0,2415204.2,2790207.2,4636.8,620174.8,365149.7,16228.87417,3791760.5,405721.9,409199.5,3382561.1,1,6595.391
5079,63,2019,0,1,2,2,171135.9,0,0,157651.9,30139.3,376741.7,5796,34776.15894,574965.8,34776.2,46368.2,528597.6,1,22764.16
5080,54,2019,0,1,4,2,63733.4,0,19648.5,497183.2,64799.6,463682.1,1437414.6,6375.629139,2404655.5,307189.4,320636.2,2084019.3,1,15775.12
5081,47,2019,0,0,3,2,17703.7,0,0,197.1,197.1,51005,0,0,51202.1,34776.2,36167.2,15034.9,1,27131.1
5082,49,2019,1,0,2,1,22424.7,1854.728477,0,0,0,0,0,0,0,0,0,0,0,3425.846
5083,37,2019,1,0,3,1,23604.9,602.786755,5796,6143.8,347.8,115920.5,0,13678.62252,135742.9,0,23114.6,112628.4,1,28588.63
5084,38,2019,1,0,4,2,44849.4,1159.205298,231.8,17619.9,16228.9,0,0,25502.51656,43122.4,0,186632.1,-143509.6,0,21153.12
5085,58,2019,0,1,4,1,232508.8,0,405675.5,580669.1,30220.5,463682.1,0,33848.7947,1078200,365149.7,450467.2,627732.9,1,22154.27
5086,46,2019,1,0,4,1,68454.4,0,273572.5,277722.4,3338.5,272413.2,0,7187.072848,557322.7,0,5796,551526.7,1,10820.76
5087,43,2019,0,1,4,1,112123.5,0,35761.5,89490.6,12403.5,366308.9,0,17619.92053,473419.4,231841.1,251083.9,222335.6,1,39671.64
5088,73,2019,0,1,4,2,38256542.4,0,11887650.3,23589827.8,7291401.3,26626945.7,1184012291,147798.6755,1251764943,0,0,1251764943,1,7.94765
5089,35,2019,0,1,1,1,99140.8,1391.046358,1738.8,30800.1,11093.6,0,0,33616.95364,64417,0,103169.3,-38752.2,0,26256.67
5090,28,2019,0,1,3,1,35407.4,0,0,0,0,0,0,5100.503311,5100.5,0,25502.5,-20402,0,30205.7
5091,27,2019,0,1,4,1,92059.3,1391.046358,11.6,2445.9,2434.3,0,0,13910.46358,16356.4,0,154220.7,-137864.3,0,2758.979
5092,64,2019,0,1,2,1,70814.8,753.4834437,0,1078.1,1078.1,11592.1,0,7302.993377,19973.1,0,2550.3,17422.9,1,33022.97
5093,54,2019,0,1,4,1,1498914.3,0,13000487.4,17631512.6,782463.6,811443.7,0,202860.9272,21080148.3,289801.3,856189,20223959.3,1,233.2387
5094,71,2019,0,1,4,1,285619.9,0,8346.3,248301.8,113602.1,1101245,0,79521.48344,1660909.4,341965.6,388333.8,1272575.6,1,15636.83
5095,29,2019,1,0,2,1,7789.6,765.0754967,0,81.1,81.1,0,0,0,81.1,0,11731.2,-11650,0,10408.84
5096,76,2019,0,1,2,3,21244.5,0,0,4057.2,3477.6,139104.6,0,13794.54305,156956.4,0,0,156956.4,1,51924.96
5097,60,2019,0,1,4,3,62553.1,0,0,1425.8,1425.8,197064.9,0,55873.69536,254364.4,78826,133308.6,121055.8,1,33137
5098,51,2019,0,0,4,2,1817581.1,0,2469107.3,2990749.7,173880.8,6955231.8,11939814.6,71522.96689,21957319,0,0,21957319,1,260.6564
5099,54,2019,1,0,4,2,442592.8,0,27878887.4,30310239.4,1026395.1,1043284.8,0,75464.2649,32704114.2,492662.3,492662.3,32211452,1,1911.55
5100,36,2019,0,0,3,1,66093.9,2318.410596,0,9505.5,8114.4,0,0,11360.21192,20865.7,0,0,20865.7,0,22173.23
5101,86,2019,0,1,4,3,82617.3,0,195615.9,670020.7,3477.6,347761.6,0,158811.1258,1298309.9,0,0,1298309.9,1,36536.36
5102,35,2019,0,0,3,1,106222.3,0,405.7,178517.6,579.6,62597.1,8694,27473.16556,277281.9,1159.2,19706.5,257575.4,1,25582.31
5103,82,2019,0,1,4,2,121565.5,3709.456954,8694039.7,8865602.1,59119.5,0,231841.1,0,10201006.6,0,3477.6,10197529,0,15246.91
5104,42,2019,0,1,3,1,177037.1,0,6955.2,57264.7,22488.6,150696.7,0,58076.18543,266037.6,0,0,266037.6,1,24405.09
5105,52,2019,0,1,4,2,6857238,0,1906892.7,4606913.7,1152481.9,2898013.2,2324206.6,239955.4967,10648691.7,869404,901861.7,9746830,1,159.3493
5106,57,2019,0,1,2,1,49570.4,0,0,1740,1740,81144.4,0,31298.54305,114182.9,9273.6,31646.3,82536.6,1,32779.59
5107,55,2019,0,1,4,1,300963.1,0,616697.2,1056036,82303.6,521642.4,0,14605.98675,1592284.4,40572.2,40572.2,1551712.2,1,46866.91
5108,64,2019,1,0,1,1,18884,556.418543,0,2318.4,2318.4,0,0,8346.278146,10664.7,0,9482.3,1182.4,0,37032.17
5109,39,2019,0,1,2,1,47209.9,0,0,24215.8,1031.7,42890.6,0,0,148250.8,37094.6,69552.3,78698.4,1,28574.63
5110,34,2019,0,1,4,1,82617.3,0,0,7303,7303,162288.7,0,34776.15894,204367.9,142582.3,172026.1,32341.8,1,38473.29
5111,65,2019,1,0,3,1,55471.6,0,0,35239.8,29443.8,52164.2,0,9853.245033,97257.3,0,463.7,96793.6,1,37849.11
5112,30,2019,1,0,3,1,29506.2,637.5629139,0,1.2,1.2,0,0,4868.662252,4869.8,0,1622.9,3246.9,0,14200.86
5113,57,2019,0,1,4,2,338731,0,794055.6,1437414.6,121716.6,463682.1,1020100.7,81144.37086,4045626.5,0,696682.4,3348944.1,1,3751.401
5114,61,2019,0,1,4,2,306746.3,0,142002.6,724503.3,81144.4,8612895.4,10143046.4,26429.88079,19506874.9,3779009.3,3962163.7,15544711.2,1,18192.48
5115,37,2019,0,1,4,2,315126.1,0,358426.3,626202.7,267776.4,614378.8,5306841.9,84853.82781,7659333.1,388333.8,515846.4,7143486.7,1,8508.416
5116,38,2019,0,1,4,1,46029.7,1738.807947,0,1738.8,1738.8,0,0,23184.10596,24922.9,0,28980.1,-4057.2,0,21752.05
5117,55,2019,0,1,4,2,539373.1,0,6540653.6,6683166.3,191616.6,1136021.2,94822993.4,32457.74834,102674638.6,0,927.4,102673711.3,1,1653.662
5118,28,2019,0,1,2,1,56651.9,892.5880795,0,1507,1507,0,0,17388.07947,18895,0,0,18895,0,24544.81
5119,50,2019,0,1,2,1,43669.2,0,0,811.4,811.4,106646.9,0,30603.01987,138061.4,56801.1,103169.3,34892.1,1,26886.23
5120,59,2019,0,1,4,2,5039656.8,0,22423667.3,33400182.3,258502.8,2086569.5,20135396,234159.4702,72328614.6,0,1928917.6,70399697,1,215.8284
5121,52,2019,0,1,4,1,424889.1,0,317564.3,708158.5,15069.7,2550251.7,0,25038.83444,4651311.3,1037488.7,1844527.5,2806783.8,1,7613.436
5122,57,2019,0,1,4,2,2136248,0,3343148.1,5758700.1,681380.9,1449006.6,4876776.7,61437.88079,16307468.3,0,0,16307468.3,1,1745.546
5123,36,2019,0,1,3,2,59012.4,2550.251656,0,4636.8,4636.8,0,0,28980.13245,33617,0,0,33617,0,2972.178
5124,21,2019,0,1,2,1,86158.1,2086.569536,406.9,5494.6,4868.7,0,0,12171.65563,17666.3,0,7071.2,10595.1,0,33809.25
5125,50,2019,0,0,1,1,11802.5,0,0,5797.2,1.2,78826,0,5796.02649,90419.2,0,3013.9,87405.2,1,33385.07
5126,66,2019,0,1,2,3,22424.7,115.9205298,0,3535.6,1738.8,57960.3,0,19590.56954,81086.4,0,173.9,80912.5,1,40042.77
5127,67,2019,0,1,3,3,153668.2,0,249924.7,362831.3,5796,1622887.4,0,45209.00662,5109777,208657,208657,4901120,1,12755.45
5128,62,2019,1,0,4,1,145170.4,0,173880.8,445134.8,97373.2,127512.6,0,25502.51656,598149.9,23184.1,44513.5,553636.5,1,17111.66
5129,61,2019,0,1,4,2,1510716.8,0,3620487.9,7409640.3,686249.5,985324.5,0,54830.4106,9087358.1,0,0,9087358.1,1,1518.081
5130,39,2019,1,0,3,1,23604.9,869.4039735,0,1344.7,1344.7,0,0,8114.437086,9459.1,0,7778.3,1680.8,0,18530.47
5131,43,2019,0,1,4,2,212444.5,2782.092715,33976.3,134236,25850.3,0,58551.5,35935.36424,228722.8,0,107226.5,121496.3,0,5864.204
5132,51,2019,0,0,3,3,7081.5,579.602649,0,11.6,11.6,0,0,0,11.6,0,10201,-10189.4,0,29340.48
5133,47,2019,0,0,3,1,57832.1,614.3788079,2260.5,10154.6,649.2,0,0,7187.072848,17341.7,0,2237.3,15104.4,0,16969.06
5134,57,2019,1,0,4,1,120385.2,0,24343.3,30834.9,695.5,231841.1,0,15185.5894,666195.3,176199.2,469362.2,196833.1,1,3887.248
5135,61,2019,0,1,2,2,0,0,0,3245.8,3245.8,69552.3,2434331.1,30255.25828,2537384.5,0,0,2537384.5,1,15353.08
5136,76,2019,0,1,3,3,166414.9,0,0,8705.6,7662.3,579602.6,0,31994.06623,1431746.1,113602.1,218858,1212888.1,1,34251.56
5137,33,2019,1,0,4,1,53111.1,1275.125828,4347,18802.3,1414.2,0,0,9157.721854,27960,0,63872.2,-35912.2,0,25783.84
5138,45,2019,0,0,3,3,5547.2,637.5629139,0,5.8,5.8,0,0,0,5.8,0,46403,-46397.2,0,27856.18
5139,65,2019,0,1,4,2,223066.8,0,0,368627.3,92736.4,869404,3461387,79985.16556,4779403.4,260821.2,278209.3,4501194.2,1,6791.947
5140,59,2019,0,1,4,1,2643754.4,0,10420096.4,22589433.6,417313.9,4636821.2,3477615.9,311826.2252,37970928.7,0,150696.7,37820232.1,1,1821.664
5141,64,2019,0,1,1,1,120385.2,0,811443.7,886792.1,75348.3,1101245,0,23184.10596,2358982.8,278209.3,325806.2,2033176.5,1,18109.99
5142,76,2019,0,1,4,2,9061940.3,0,244406845,259374503.8,1219484,7071152.3,0,8849373.245,294885598.9,0,0,294885598.9,1,155.0041
5143,72,2019,0,1,4,2,198281.6,0,3166948.9,3972596.6,89258.8,440498,4404980.1,8925.880795,15533003.2,205179.3,410358.7,15122644.6,1,6245.054
5144,69,2019,0,1,4,2,11578227.9,0,84901471.2,93761277.2,6587763.7,11429764.2,111515549.7,356687.4702,252998642.9,0,0,252998642.9,1,211.6778
5145,48,2019,0,1,3,1,271456.9,0,72450.3,160781.8,15881.1,376741.7,1159.2,17388.07947,576936.5,268935.6,344284,232652.5,1,37039.77
5146,28,2019,0,0,4,1,135728.5,1391.046358,127512.6,189530.1,38833.4,0,0,48686.62252,238216.7,0,55641.9,182574.8,0,27081.47
5147,58,2019,0,1,2,2,7695213.7,0,12308673.7,23779937.5,7459486.1,1819952.3,27061647.7,0,60729606.4,0,0,60729606.4,1,183.7307
5148,63,2019,0,1,2,1,215985.3,0,44629.4,75893.2,26047.3,382537.7,0,39992.58278,498423.5,223726.6,232814.8,265608.7,1,44639.39
5149,24,2019,0,1,4,1,76716.1,0,9737.3,31066.7,7534.8,220249,0,9273.642384,260589.4,127512.6,131106.1,129483.2,1,39947.38
5150,49,2019,0,1,4,2,283259.4,0,55641.9,649734.6,339067.5,579602.6,34776.2,54482.64901,1318596,0,0,1318596,1,626.559
5151,51,2019,1,0,4,2,453215,0,53323.4,472492.1,195905.7,492662.3,6645724,77666.75497,7700137.1,220249,314492.4,7385644.7,1,11565.04
5152,30,2019,0,1,4,1,203002.6,869.4039735,234495.6,396448.2,125194.2,0,0,27820.92715,424269.1,0,47759.3,376509.9,0,48566.16
5153,58,2019,0,1,2,1,83797.6,985.3245033,0,1160.4,1160.4,0,0,9273.642384,10434,0,3941.3,6492.7,0,26293.34
5154,22,2019,0,0,2,1,12982.7,428.9059603,0,3303.7,1854.7,0,0,4289.059603,7592.8,0,1738.8,5854,0,30292.67
5155,69,2019,1,0,2,3,18884,1275.125828,0,0,0,0,0,0,0,0,0,0,0,20636.12
5156,41,2019,0,0,2,1,31866.7,1101.245033,0,3477.6,3477.6,0,0,4520.900662,7998.5,0,0,7998.5,0,23223.32
5157,31,2019,0,1,4,1,113303.8,0,203556.5,211844.8,4115.2,173880.8,0,12751.25828,398476.8,90418,90418,308058.8,1,15795.02
5158,51,2019,1,0,3,1,23604.9,0,4636.8,11765.9,4810.7,11592.1,0,4289.059603,27647,0,17388.1,10259,1,10540.63
5159,77,2019,0,1,4,3,101973.4,0,118470.8,264588.6,28110.7,347761.6,0,27473.16556,639823.4,0,0,639823.4,1,26803.36
5160,63,2019,0,1,4,2,571239.8,0,1796420.5,2335798.7,108965.3,405721.9,4347019.9,49845.82781,7198664.9,0,0,7198664.9,1,11900.81
5161,72,2019,1,0,3,3,9560,579.602649,0,220.2,220.2,0,0,0,220.2,0,34.8,185.5,0,22221
5162,69,2019,1,0,4,3,585402.8,0,460204.5,1179491.4,412097.5,2086569.5,0,39412.98013,3305473.9,0,8114.4,3297359.5,1,667.6334
5163,49,2019,0,1,2,2,115664.3,2318.410596,0,6027.9,6027.9,0,0,64915.49669,181067.9,0,156063.8,25004.1,0,19495.94
5164,55,2019,0,1,4,3,6373336.5,0,53468344.4,64086896.7,1489578.8,20865695.4,28980132.5,37094.56954,120925050.9,0,0,120925050.9,1,177.034
5165,35,2019,1,0,1,4,30686.4,104.3284768,0,811.4,811.4,0,0,0,811.4,0,0,811.4,0,24766.53
5166,22,2019,0,0,3,1,14163,579.602649,0,73957.3,39992.6,0,0,0,73957.3,0,6955.2,67002.1,0,27879.28
5167,52,2019,0,1,4,2,153432.2,0,46078.4,82303.6,12751.3,602786.8,0,49613.98675,734704.3,486866.2,540653.4,194051,1,30205.03
5168,79,2019,0,0,2,3,48390.1,0,347761.6,694364,70711.5,209816.2,0,28980.13245,933160.3,0,28980.1,904180.1,1,25385.47
5169,53,2019,0,1,3,1,147530.9,0,0,24343.3,24343.3,463682.1,0,17156.23841,505181.7,202860.9,220249,284932.7,1,40761.89
5170,80,2019,0,1,4,3,186007,0,36746.8,718243.6,15765.2,289801.3,156492.7,46368.21192,1477523.1,22024.9,33617,1443906.1,1,24753.07
5171,66,2019,0,1,1,3,25965.4,1275.125828,0,0,0,0,0,4404.980132,4405,0,9621.4,-5216.4,0,27599.24
5172,67,2019,0,1,4,2,2643754.4,0,34776158.9,37387268.9,1451904.6,1391046.4,60278675.5,86476.71523,99143467.4,925045.8,925045.8,98218421.6,1,1701.22
5173,20,2019,0,0,3,1,62553.1,0,0,2318.4,2318.4,92736.4,0,22024.90066,117079.7,91577.2,119664.8,-2585,1,42182.83
5174,65,2019,0,1,3,2,2608347,0,20286092.7,29072868.9,4961398.7,35854219.9,530695777.5,1443210.596,602630262.3,0,0,602630262.3,1,206.6989
5175,24,2019,0,1,3,1,35407.4,0,0,45440.8,45440.8,0,0,59699.07285,105139.9,0,18779.1,86360.8,0,28440.34
5176,37,2019,0,1,4,1,55471.6,1622.887417,0,20865.7,0,0,0,26661.72185,47527.4,0,57960.3,-10432.8,0,21975.67
5177,46,2019,1,0,3,1,57832.1,1854.728477,7534.8,113265.9,37824.9,0,0,67233.90728,180499.9,0,86940.4,93559.5,0,49223.64
5178,67,2019,0,0,4,3,90879.1,0,2086.6,189877.8,129831,289801.3,0,11823.89404,955185.2,0,0,955185.2,1,17647.25
5179,35,2019,0,1,2,1,70814.8,927.3642384,0,25502.5,25502.5,0,0,16808.47682,42311,0,83462.8,-41151.8,0,16969.84
5180,35,2019,0,1,4,1,103861.8,0,3941.3,16414.3,185.5,205179.3,0,47527.41722,269121.1,157651.9,257807.3,11313.8,1,41511.72
5181,70,2019,0,1,4,1,500424.9,0,540189.7,864361.4,120151.6,1043284.8,0,113602.1192,2542890.7,324577.5,654951,1887939.7,1,23589.73
5182,68,2019,0,0,2,3,34227.2,776.6675497,0,11.6,11.6,0,0,7882.596026,7894.2,0,12751.3,-4857.1,0,21333.89
5183,57,2019,0,1,4,2,359975.5,0,1388727.9,1400320,197064.9,1014304.6,1738807.9,259661.9868,7577725,452090.1,613219.6,6964505.4,1,2256.505
5184,21,2019,0,1,2,1,83797.6,1275.125828,0,4752.7,4752.7,0,0,40919.94702,45672.7,0,0,45672.7,0,31806.87
5185,58,2019,0,1,3,1,160513.7,0,413836.3,775160.6,56453.3,318781.5,0,38137.8543,1132079.9,0,0,1132079.9,1,13946.42
5186,80,2019,0,0,1,3,14163,0,0,0,0,34776.2,0,0,34776.2,3361.7,3361.7,31414.5,1,31694.08
5187,32,2019,0,0,4,1,64913.6,1854.728477,46831.9,85781.2,16228.9,0,435861.2,12751.25828,534393.6,0,16808.5,517585.2,0,31613.22
5188,62,2019,0,0,1,3,61372.9,0,0,463.7,463.7,23184.1,0,11476.13245,90765.8,0,0,90765.8,1,33306.62
5189,18,2019,0,1,2,1,53111.1,1506.966887,0,1564.9,1391,0,0,0,2550.3,0,463.7,2086.6,0,24821.4
5190,56,2019,0,1,4,1,304503.9,0,695523.2,993438.9,216771.4,202860.9,185472.8,112442.9139,1517399.7,0,0,1517399.7,1,25353.82
5191,49,2019,0,1,4,2,201822.3,0,194862.4,235202.8,1043.3,695523.2,1240349.7,64915.49669,2313657.9,440498,492662.3,1820995.6,1,3680.267
5192,62,2019,0,1,1,1,138089,0,8346.3,84622,52164.2,197064.9,0,11707.97351,293394.9,92736.4,92736.4,200658.4,1,30752.65
5193,43,2019,0,1,3,1,823812.8,0,14345165.6,27560106,1941668.9,14420513.9,0,93895.62914,44752279.7,5541001.3,5541001.3,39211278.4,1,1672.347
5194,68,2019,0,1,4,2,1180247.5,0,690596.6,1796768.2,104328.5,214453,12009366.9,22256.74172,14599214.7,0,0,14599214.7,1,2421.883
5195,38,2019,0,1,3,1,99140.8,0,347.8,11557.3,5181.6,292119.7,0,30950.78146,334627.8,275890.9,303132.2,31495.6,1,55272.84
5196,58,2019,0,1,2,2,5417336,0,637562.9,26024158.9,12820810.6,11487724.5,129123878.1,0,166635761.6,4636821.2,4636821.2,161998940.4,1,156.6424
5197,88,2019,0,1,2,3,45451.3,0,869.4,20981.6,15185.6,121716.6,0,16228.87417,158927,0,18547.3,140379.8,1,31410.4
5198,28,2019,0,1,2,1,62553.1,0,10432.8,12948.3,2399.6,90418,0,45440.84768,148807.2,61437.9,185936.5,-37129.3,1,52816.94
5199,42,2019,0,1,1,1,88518.6,0,1449,57960.3,28980.1,521642.4,0,64915.49669,644518.1,0,405837.8,238680.4,1,2450.466
5200,19,2019,1,0,2,1,11094.3,440.4980132,0,255,255,0,0,8925.880795,9180.9,0,0,9180.9,0,27552.66
5201,37,2019,0,1,4,1,228968,0,42137.1,65182.1,13365.6,197064.9,6955.2,13214.9404,282417.2,125194.2,277513.7,4903.4,1,22799.28
5202,72,2019,0,1,4,2,5299311.3,0,49092344.4,65572766.1,6481116.8,14721907.3,26916747,0,107211420.4,0,0,107211420.4,1,174.4715
5203,85,2019,0,0,4,2,2820791.5,0,4744627.3,45862798.4,545985.7,12287576.2,55978023.8,147219.0728,115434822.8,3106670.2,3106670.2,112328152.6,1,191.5474
5204,70,2019,0,0,2,3,66093.9,0,0,49845.8,35935.4,222567.4,0,29559.7351,301973,0,12751.3,289221.7,1,28649.83
5205,53,2019,0,1,2,2,41308.7,1506.966887,0,2782.1,2782.1,0,0,26082.11921,28864.2,0,18779.1,10085.1,0,25902.38
5206,35,2019,0,1,4,2,374138.5,0,837989.5,1083857,154174.3,811443.7,3651496.7,10316.92715,7295922.2,556418.5,1607817.7,5688104.5,1,9112.783
5207,52,2019,0,1,3,1,105042,0,11632.6,26082.1,10432.8,127512.6,0,48686.62252,202281.3,0,22488.6,179792.7,1,29153.46
5208,52,2019,0,1,4,1,318666.8,0,526511,966777.2,75348.3,1738807.9,0,50889.11258,5161825.3,897224.9,2027913.7,3133911.5,1,7034.694
5209,58,2019,0,1,2,1,103861.8,0,3477.6,5517.8,2040.2,150696.7,0,79985.16556,236199.7,144900.7,217930.6,18269.1,1,35976.32
5210,39,2019,0,1,4,2,59012.4,0,2318.4,11360.2,9041.8,324577.5,1020100.7,76507.54967,1432545.9,162288.7,314144.6,1118401.3,1,28460.41
5211,39,2019,0,1,4,2,457936,0,433774.6,951127.9,77087.2,869404,1049080.8,22024.90066,2891637.6,673498.3,766234.7,2125402.9,1,17174.62
5212,41,2019,0,0,3,1,153432.2,1738.807947,154174.3,163216.1,9041.8,0,0,64915.49669,228131.6,0,78246.4,149885.2,0,23308.07
5213,43,2019,1,0,2,3,10858.3,173.8807947,0,579.6,579.6,28980.1,0,8230.357616,37790.1,0,8763.6,29026.5,1,36593.5
5214,78,2019,0,0,3,3,43669.2,0,98068.8,164607.2,1159.2,403403.4,0,12635.33775,661790.3,251547.5,251547.5,410242.8,1,23133.33
5215,68,2019,0,0,4,2,513407.7,0,1512531.1,2064602.6,127570.5,347761.6,2898,11244.29139,2457805,125194.2,125194.2,2332610.9,1,6388.147
5216,64,2019,0,1,2,3,159333.4,0,898384.1,1877333,22604.5,637562.9,0,27241.3245,2542137.2,23184.1,23184.1,2518953.1,1,34744.91
5217,53,2019,0,1,4,1,345812.5,0,4048060.8,5156435,282556.3,1506966.9,1738807.9,40456.2649,8482635.5,42890.6,65842.9,8416792.6,1,14667.76
5218,79,2019,1,0,3,1,25493.3,0,0,37453.9,9633,104328.5,0,5100.503311,146882.9,0,0,146882.9,1,40147.84
5219,32,2019,0,1,4,1,166414.9,0,11592.1,63756.3,52164.2,463682.1,5796,16576.63576,549811.1,460204.5,460204.5,89606.6,1,6742.836
5220,29,2019,0,0,4,2,213034.7,0,160665.9,369902.4,139568.3,324577.5,0,39412.98013,747803.3,0,0,747803.3,1,45802.73
5221,51,2019,0,1,3,1,181758.1,0,0,3477.6,3477.6,208657,0,44049.80132,256184.4,175040,209816.2,46368.2,1,28881.58
5222,76,2019,1,0,2,3,68454.4,0,33472.1,496719.5,115920.5,69552.3,0,11128.37086,577400.2,0,0,577400.2,1,33999.32
5223,40,2019,0,1,1,1,27145.7,1391.046358,0,579.6,579.6,0,0,7071.152318,7650.8,0,0,7650.8,0,23422.26
5224,56,2019,0,1,3,1,33046.9,0,5796,8810,3013.9,57960.3,0,12171.65563,78941.9,0,0,78941.9,1,27049.86
5225,66,2019,1,0,3,1,50750.6,0,27820.9,33037.4,5216.4,368627.3,0,9273.642384,431804,299075,299075,132729,1,45201.18
5226,31,2019,0,1,1,1,21244.5,579.602649,0,521.6,521.6,0,0,0,521.6,0,0,521.6,0,30231.03
5227,58,2019,0,1,2,1,108582.8,0,35935.4,80680.7,44049.8,194746.5,193587.3,15997.03311,790751.9,102010.1,305102.8,485649.1,1,25615.63
5228,53,2019,0,1,3,1,16523.5,0,48686.6,166925.6,45209,272413.2,0,107806.0927,797533.2,190109.7,204715.7,592817.6,1,18307.79
5229,73,2019,0,1,2,3,29506.2,0,0,950.5,950.5,81144.4,0,9737.324503,91832.2,52164.2,67233.9,24598.3,1,32734.91
5230,80,2019,1,0,4,3,133368,0,11069831,15999351.5,224885.8,347761.6,0,0,16347113.1,0,0,16347113.1,1,23750.64
5231,69,2019,0,1,4,1,132187.7,0,1275.1,59699.1,13910.5,463682.1,0,53323.44371,809704.9,208657,246331.1,563373.8,1,19986.63
5232,28,2019,1,0,4,1,29506.2,1622.887417,579.6,1170.8,591.2,0,0,7882.596026,9053.4,0,228433,-219379.6,0,3793.014
5233,72,2019,0,0,4,3,24785.2,2434.331126,0,125426,45440.8,0,0,11012.45033,136438.5,0,0,136438.5,0,25715.77
5234,45,2019,0,1,2,1,94419.8,0,45209,54134.9,5564.2,267776.4,0,67117.98675,389029.3,146059.9,192880.2,196149.1,1,27201.24
5235,62,2019,0,1,3,1,34227.2,0,0,2295.2,2295.2,405721.9,0,21213.45695,429230.5,23184.1,25270.7,403959.9,1,30953.41
5236,21,2019,0,0,2,1,16523.5,741.8913907,0,1391,1391,0,0,4404.980132,5796,0,0,5796,0,28174.1
5237,53,2019,0,1,4,1,106222.3,0,191500.7,426587.5,40572.2,289801.3,0,27705.00662,1091855.5,0,150696.7,941158.8,1,21931.12
5238,36,2019,0,1,3,1,42488.9,1136.021192,927.4,1275.1,347.8,0,0,8346.278146,9621.4,0,11360.2,-1738.8,0,1376.116
5239,65,2019,0,1,4,3,6562176.1,0,3585422,7964899.6,646836.6,1854728.5,0,121716.5563,13187119.5,0,0,13187119.5,1,6433.922
5240,87,2019,1,0,3,3,17703.7,637.5629139,0,3871.7,3871.7,0,0,4057.218543,7929,0,405.7,7523.2,0,33035.78
5241,78,2019,0,1,2,3,8497.8,0,0,1.2,1.2,11592.1,0,0,11593.2,0,0,11593.2,1,41166.94
5242,30,2019,1,0,2,1,21244.5,324.5774834,0,347.8,347.8,0,0,0,347.8,0,0,347.8,0,22182.76
5243,68,2019,0,0,4,1,245491.5,0,15069.7,819790,129831,446294,912885.8,7071.152318,2207776,0,0,2207776,1,17147.05
5244,27,2019,0,0,2,1,64913.6,0,0,32921.4,32921.4,289801.3,0,13910.46358,336633.2,156492.7,156492.7,180140.5,1,51030.72
5245,59,2019,0,1,4,2,236049.5,2202.490066,12751.3,322815.5,175596.4,0,116381893.5,7302.993377,116712012,0,82303.6,116629708.4,0,794.8818
5246,57,2019,0,1,2,1,84977.8,0,364570.1,394941.2,15881.1,365149.7,0,59119.4702,819210.4,103169.3,123107.6,696102.8,1,8787.287
5247,60,2019,0,0,2,1,24785.2,533.2344371,173.9,3616.7,139.1,0,0,0,3616.7,0,266.6,3350.1,0,17217.39
5248,53,2019,0,1,2,1,114484,0,202860.9,218626.1,15765.2,208657,0,37094.56954,464377.6,0,19706.5,444671.2,1,30181.87
5249,87,2019,1,0,4,3,54291.4,0,357035.2,434702,30139.3,231841.1,0,17388.07947,683931.1,0,0,683931.1,1,33872.83
5250,25,2019,0,1,1,1,68454.4,811.4437086,0,231.8,231.8,0,0,15069.66887,15301.5,0,11128.4,4173.1,0,25122.23
5251,56,2019,1,0,4,1,70814.8,1159.205298,17388.1,89479.1,2538.7,0,0,26661.72185,116140.8,0,72334.4,43806.4,0,23779.21
5252,35,2019,0,1,4,1,135728.5,0,69552.3,70457.7,905.3,266617.2,0,35935.36424,668607.6,255025.2,255048.3,413559.2,1,34792.64
5253,80,2019,0,1,4,2,6597583.5,0,578791.2,19365683.7,898384.1,970254.8,44212090.1,357035.2318,65281805.6,0,0,65281805.6,1,273.6206
5254,26,2019,1,0,4,4,41308.7,765.0754967,23184.1,34776.2,11592.1,0,0,11592.05298,46368.2,0,46368.2,0,0,19314.8
5255,30,2019,0,1,4,1,247852,0,143857.4,198803.7,49266.2,457886.1,0,18547.28477,675237.1,324577.5,332576,342661.1,1,33917.13
5256,28,2019,1,0,3,1,23604.9,1159.205298,1159.2,7199.8,12.8,0,0,5332.344371,12532.2,0,2318.4,10213.8,0,32621.09
5257,69,2019,0,0,1,3,10976.3,0,0,289.8,289.8,53323.4,0,0,53613.2,0,0,53613.2,1,22891.71
5258,41,2019,0,1,4,2,531111.4,0,190689.3,376162.1,26082.1,347761.6,2318410.6,40572.18543,3084065.7,161129.5,180836,2903229.7,1,1655.756
5259,37,2019,0,1,4,2,398923.7,0,723112.3,870563.2,42890.6,104328.5,57960.3,34776.15894,1067628.1,34776.2,34776.2,1032851.9,1,5997.374
5260,39,2019,0,1,4,1,194740.8,0,9505.5,37094.6,9273.6,579602.6,0,19938.33113,2016089.9,405721.9,1021259.9,994830,1,23752.17
5261,50,2019,0,1,4,1,27381741.9,0,176913739.4,244353521.6,19312360.3,11673197.4,4057218.5,210975.3642,298305254.6,0,4045626.5,294259628.1,1,172.3913
5262,32,2019,1,0,3,1,29506.2,637.5629139,0,370.9,370.9,0,0,30487.09934,30858,0,78826,-47967.9,0,26667.49
